,,중앙동,64,119,218341.177,414398.539
,,포곡읍,64,120,220592.303,419265.457
,의왕시,,60,122,197308.702,426664.809
,,고천동,60,122,197981.020,427010.819
,,내손1동,60,123,197925.329,431323.568
,,내손2동,60,123,198437.029,431325.294
,,부곡동,60,121,196290.278,423771.893
,,오전동,60,122,197597.240,427635.224
,,청계동,60,123,199760.570,431526.439
,의정부시,,61,130,203093.355,470321.258
,,가능동,61,131,203850.158,471539.401
,,녹양동,61,131,202967.163,472771.083
,,송산1동,62,130,207789.448,469548.836
,,송산2동,62,130,208059.128,470505.788
,,송산3동,62,131,209778.313,472548.775
,,신곡1동,61,130,205128.062,469595.836
,,신곡2동,61,131,205227.395,470941.997
,,의정부1동,61,131,204327.211,471255.669
,,의정부2동,61,130,203894.637,470623.110
,,자금동,61,131,205247.264,471681.039
,,장암동,61,130,204901.386,469024.399
,,호원1동,61,130,204415.352,467425.531
,,호원2동,61,130,203918.613,469040.237
,,흥선동,61,131,202632.887,471543.933
,이천시,,68,121,239242.000,419373.151
,,관고동,68,121,239196.635,419856.970
,,대월면,69,119,243818.050,414024.494
,,마장면,66,120,231894.134,416087.497
,,모가면,69,118,242766.749,407561.519
,,백사면,69,122,243614.037,426137.839
,,부발읍,69,121,243289.419,419991.995
,,설성면,69,117,246496.514,403231.140
,,신둔면,67,121,235943.212,422468.560
,,율면,70,117,248700.993,398999.845
,,장호원읍,71,117,254945.970,401327.755
,,중리동,68,121,239320.123,419367.966
,,증포동,68,121,240258.492,420721.207
,,창전동,68,121,239241.580,419886.776
,,호법면,68,119,237832.849,413249.790
,파주시,,56,131,180719.124,472762.768
,,광탄면,58,131,187010.041,474542.868
,,교하동,56,131,177629.893,472320.109
,,금촌1동,56,131,180388.910,473477.618
,,금촌2동,56,131,180498.591,471848.205
,,금촌3동,56,131,180407.138,474358.216
,,문산읍,56,133,181117.367,483100.421
,,법원읍,58,133,189775.021,482656.017
,,운정1동,56,130,178004.784,469117.603
,,운정2동,56,130,178030.755,469094.052
,,운정3동,56,130,178004.865,469118.329
,,월롱면,57,132,181644.641,476776.789
,,장단면,55,133,174484.501,485488.890
,,적성면,59,135,192890.464,494346.123
,,조리읍,57,130,182928.739,471088.620
,,탄현면,55,132,175123.277,477509.977
,,파주읍,57,132,183966.296,480875.316
,,파평면,57,134,185877.277,490751.971
,평택시,,62,114,210138.669,387547.654
,,고덕동,61,115,204416.666,393213.352
,,고덕면,61,115,201693.145,393090.614
,,동삭동,62,115,209139.146,390407.169
,,비전1동,62,114,208594.410,388460.944
,,비전2동,62,114,209307.066,387967.823
,,서정동,61,116,205083.228,395743.397
,,서탄면,61,117,203258.033,400411.747
,,세교동,62,114,207456.301,388395.462
,,송북동,61,116,205477.441,397455.510
,,송탄동,62,115,207795.255,393130.583
,,신장1동,61,116,204857.894,397571.058
,,신장2동,61,116,204783.180,396882.012
,,신평동,62,114,208367.059,387296.981
,,안중읍,59,114,194038.174,386813.126
,,오성면,60,115,198386.713,389251.085
,,용이동,63,114,211776.880,388467.846
,,원평동,62,114,207286.179,387216.473
,,중앙동,61,116,205099.489,394543.278
,,지산동,61,116,205243.295,397021.617
,,진위면,62,117,208195.491,399510.488
,,청북읍,59,115,194246.430,392831.455
,,통복동,62,114,207894.120,388496.963
,,팽성읍,61,114,205672.532,384539.762
,,포승읍,58,114,189910.873,386505.766
,,현덕면,59,114,193130.568,384775.214
,포천시,,64,134,217739.776,487750.864
,,가산면,63,133,216519.515,482599.354
,,관인면,64,140,222132.678,516934.603
,,군내면,64,134,219252.300,487097.199
,,내촌면,64,131,220256.827,475690.761
,,선단동,63,133,214133.179,483221.160
,,소흘읍,63,132,212323.238,479804.874
,,신북면,64,135,220035.134,492084.372
,,영북면,65,138,224294.831,509323.852
,,영중면,64,136,221513.757,499705.356
,,이동면,66,137,232363.624,502866.762
,,일동면,66,135,227999.760,495151.056
,,창수면,63,136,216733.123,498495.806
,,포천동,64,134,217723.623,488106.328
,,화현면,65,134,225457.089,488459.799
,하남시,,64,126,219112.550,448278.161
,,감북동,63,126,214421.789,445708.647
,,감일동,63,126,213932.026,445233.671
,,덕풍1동,64,126,217849.778,447634.415
,,덕풍2동,64,126,217631.674,448605.425
,,덕풍3동,64,126,218392.344,448781.249
,,미사1동,64,127,217255.573,451588.125
,,미사2동,63,127,216358.441,451662.789
,,신장1동,64,126,218646.215,448216.376
,,신장2동,64,126,219035.342,448546.520
,,위례동,63,125,213422.443,441681.822
,,천현동,64,126,219929.980,446055.330
,,초이동,63,126,215216.119,447961.899
,,춘궁동,64,126,217278.066,446377.187
,,풍산동,63,126,216477.582,449350.724
,화성시,,57,119,185152.474,410570.231
,,기배동,60,119,198717.018,413261.214
,,남양읍,57,119,184294.677,412239.952
,,동탄1동,62,119,206495.334,411322.168
,,동탄2동,62,119,206519.800,410269.081
,,동탄3동,61,119,205143.720,412018.120
,,동탄4동,62,119,209272.725,412039.935
,,동탄5동,62,119,209836.888,411612.821
,,동탄6동,62,118,207792.358,409225.046
,,동탄7동,62,118,209746.335,407708.004
,,동탄8동,62,118,208720.596,406856.699
,,마도면,56,119,179677.438,411258.180
,,매송면,59,120,192060.511,416401.848
,,반월동,61,119,205577.226,414442.012
,,병점1동,61,119,203372.681,411309.001
,,병점2동,61,119,203942.559,411880.490
,,봉담읍,59,119,195701.359,412835.614
,,비봉면,58,119,188912.549,414509.816
,,새솔동,57,121,183283.852,420913.453
,,서신면,55,118,174247.690,406916.428
,,송산면,56,119,176967.340,412618.616
,,양감면,59,116,195179.132,397423.279
,,우정읍,57,116,183693.562,398382.159
,,장안면,57,116,185116.891,397273.695
,,정남면,60,118,198602.447,407091.822
,,진안동,61,119,203591.361,412044.966
,,팔탄면,59,118,191537.512,406295.192
,,향남읍,59,117,193039.940,403093.494
,,화산동,61,119,201392.027,411198.426
경상남도,,,91,77,354149.494,194146.587
,거제시,,90,69,348347.099,154385.086
,,거제면,89,68,345587.772,151069.666
,,고현동,90,69,348334.899,154966.520
,,남부면,90,66,347603.138,137912.557
,,능포동,92,69,358732.884,154421.160
,,동부면,90,68,347265.060,147825.201
,,둔덕면,88,68,337809.130,149368.811
,,사등면,88,70,339240.905,158509.469
,,상문동,90,69,349697.831,153378.412
,,수양동,91,69,350424.599,155593.450
,,아주동,91,69,354867.011,152892.485
,,연초면,91,70,351523.241,158220.726
,,옥포1동,91,69,354868.068,155658.575
,,옥포2동,91,69,354461.633,156275.101
,,일운면,92,68,355938.816,148870.050
,,장목면,91,71,353746.926,166255.765
,,장승포동,92,69,358068.748,153092.606
,,장평동,90,69,347055.484,155718.236
,,하청면,91,71,351339.019,162741.020
,거창군,,77,86,282454.548,243020.439
,,가북면,78,88,289956.051,251543.522
,,가조면,79,87,291954.191,245814.962
,,거창읍,77,86,281942.980,243162.138
,,고제면,76,89,278881.945,257213.660
,,남상면,77,85,282547.446,238198.807
,,남하면,77,86,285564.721,240947.812
,,마리면,76,86,277474.345,244590.637
,,북상면,75,88,274198.967,253020.282
,,신원면,77,84,283994.800,229838.574
,,웅양면,77,89,283082.734,256203.025
,,위천면,75,87,275483.843,249942.195
,,주상면,77,87,282717.458,250015.788
,고성군,,85,71,320889.203,164251.467
,,개천면,83,73,314917.167,178124.226
,,거류면,86,71,328342.305,166435.378
,,고성읍,85,71,321069.341,164387.016
,,구만면,85,73,321865.578,177009.936
,,대가면,84,72,318634.604,169144.084
,,동해면,86,72,329791.834,171969.532
,,마암면,85,73,322079.579,173387.362
,,삼산면,84,70,316511.933,160167.715
,,상리면,82,71,308435.348,167064.239
,,영오면,83,74,312969.006,179118.600
,,영현면,82,72,310107.396,173116.525
,,하이면,81,70,302727.351,159112.226
,,하일면,82,70,309064.514,160820.059
,,회화면,85,73,325412.327,173989.025
,김해시,,95,77,372149.936,193446.482
,,내외동,94,77,369865.206,194118.681
,,대동면,96,77,380388.255,195126.877
,,동상동,94,77,371592.254,194355.085
,,부원동,94,77,371890.590,193459.745
,,북부동,94,77,370084.106,197155.711
,,불암동,95,77,375562.125,192786.767
,,삼안동,95,77,373754.139,195170.622
,,상동면,95,78,375715.153,202300.195
,,생림면,94,79,368302.206,204405.537
,,장유1동,93,76,365015.301,190621.506
,,장유2동,93,76,363658.699,190135.014
,,장유3동,93,76,364935.411,187765.171
,,주촌면,93,77,366785.006,194145.564
,,진례면,92,77,359209.732,195479.536
,,진영읍,92,78,357788.714,201591.275
,,칠산서부동,94,76,370484.247,192777.907
,,한림면,93,79,364028.400,203507.837
,,활천동,95,77,373099.905,193506.227
,,회현동,94,77,371131.951,193758.653
,남해군,,77,68,281744.722,148801.187
,,고현면,77,69,280042.049,155223.296
,,남면,77,66,281303.178,141445.806
,,남해읍,77,68,281880.073,148897.625
,,미조면,80,65,296032.176,135006.586
,,삼동면,79,67,291693.611,148155.616
,,상주면,79,65,290406.569,136234.710
,,서면,76,67,276830.317,145695.662
,,설천면,77,69,283642.322,158495.888
,,이동면,78,67,287496.262,144610.432
,,창선면,79,68,292685.949,151141.043
,밀양시,,92,83,358615.691,223754.455
,,가곡동,92,82,360283.727,220998.869
,,교동,92,83,359549.042,224566.551
,,내이동,92,82,358587.430,223000.369
,,내일동,92,82,359306.933,222712.495
,,단장면,94,83,370328.925,225235.603
,,무안면,90,82,350038.260,219927.492
,,부북면,91,83,357073.442,224553.636
,,산내면,94,84,370620.264,232904.672
,,산외면,93,83,364802.593,223733.210
,,삼랑진읍,93,80,367101.478,211914.330
,,삼문동,92,82,359231.400,221456.203
,,상남면,92,81,359350.958,217605.920
,,상동면,92,84,360024.800,229219.335
,,청도면,90,83,347440.310,228565.234
,,초동면,91,81,352074.038,214520.418
,,하남읍,91,80,355626.744,209456.164
,사천시,,80,71,297311.849,167341.537
,,곤명면,78,74,285967.003,179281.799
,,곤양면,78,72,287672.080,173252.645
,,남양동,80,71,297227.964,163590.478
,,동서금동,80,70,298683.717,159319.286
,,동서동,80,70,297814.193,159042.732
,,벌용동,80,70,298760.572,160737.326
,,사남면,80,72,298223.649,172806.306
,,사천읍,80,73,299641.990,176176.791
,,서포면,78,71,289300.739,167707.570
,,선구동,80,70,298087.210,159173.563
,,용현면,80,71,296995.671,168455.491
,,정동면,81,72,302662.843,173250.666
,,축동면,80,74,299362.163,178878.473
,,향촌동,81,70,300030.654,159643.661
,산청군,,76,80,279458.717,212906.915
,,금서면,76,80,278522.826,213079.941
,,단성면,78,78,287231.168,200033.081
,,산청읍,76,80,279824.408,212672.197
,,삼장면,76,78,275781.247,199860.197
,,생비량면,79,79,295132.258,205235.733
,,생초면,76,82,275702.421,221487.046
,,시천면,76,77,276610.551,197656.632
,,신등면,79,80,291609.067,209381.448
,,신안면,78,78,288630.253,200612.604
,,오부면,76,81,278373.649,217689.442
,,차황면,77,81,284347.098,218295.568
,양산시,,97,79,385360.458,205522.110
,,강서동,97,79,384338.065,206630.133
,,덕계동,99,80,395530.463,210010.892
,,동면,98,79,387635.930,204294.616
,,물금읍,96,78,380978.910,202781.058
,,삼성동,97,79,385642.017,207507.430
,,상북면,97,81,387646.013,214827.005
,,서창동,99,81,397531.160,214806.009
,,소주동,99,81,395776.699,215141.102
,,양주동,97,79,384695.401,206012.216
,,원동면,95,80,374534.691,208603.031
,,중앙동,97,79,385685.099,206728.719
,,평산동,99,80,395387.831,211100.178
,,하북면,98,82,389528.801,222740.277
,의령군,,83,78,314852.746,202927.028
,,가례면,83,78,313359.050,203410.612
,,궁류면,83,81,313524.331,216802.795
,,낙서면,85,82,325116.387,221043.071
,,대의면,81,79,300843.907,208275.754
,,봉수면,83,82,315054.950,219588.071
,,부림면,84,81,320363.716,219012.771
,,용덕면,84,79,317452.270,205841.855
,,유곡면,84,81,319419.928,215313.800
,,의령읍,83,78,314754.038,202801.543
,,정곡면,84,80,320652.701,209481.660
,,지정면,85,80,326076.224,209775.143
,,칠곡면,82,79,308548.167,204981.218
,,화정면,82,77,310292.184,197934.662
,진주시,,81,75,301039.969,186994.945
,,가호동,81,75,300957.457,184764.849
,,금곡면,82,73,308443.348,177562.698
,,금산면,81,76,304650.612,190797.669
,,내동면,80,75,297379.075,185329.303
,,대곡면,82,77,306539.464,196399.894
,,대평면,78,76,287594.339,192689.340
,,명석면,79,76,294848.861,191308.746
,,문산읍,82,75,306202.354,185829.847
,,미천면,81,78,301581.947,200217.819
,,사봉면,84,75,315851.189,188079.142
,,상대동,81,75,301196.181,187349.964
,,상봉동,80,76,297835.895,189348.990
,,상평동,81,75,301156.192,186558.232
,,성북동,80,76,298125.800,189038.979
,,수곡면,77,75,285013.908,188889.331
,,신안동,80,75,297500.084,187448.789
,,이반성면,85,75,320966.020,186033.380
,,이현동,80,75,296830.183,188353.682
,,일반성면,84,75,316473.814,186180.849
,,정촌면,81,74,300642.295,181564.013
,,중앙동,80,75,299059.828,188296.995
,,지수면,83,76,315706.092,193258.190
,,진성면,83,75,311559.241,187660.682
,,집현면,80,76,299017.793,193510.388
,,천전동,80,75,298738.591,187377.488
,,초장동,81,76,301667.223,189378.173
,,충무공동,81,75,303386.738,187678.040
,,판문동,80,75,295995.069,185610.163
,,평거동,79,75,294680.277,185456.855
,,하대동,81,75,302811.719,188029.572
,창녕군,,87,83,335461.604,227898.302
,,계성면,88,82,337468.930,219516.173
,,고암면,88,84,337099.167,231454.906
,,길곡면,89,80,342700.540,210527.671
,,남지읍,87,80,334350.146,210623.605
,,대지면,87,84,333224.233,229083.742
,,대합면,87,85,333510.060,235532.784
,,도천면,88,81,337981.048,215782.461
,,부곡면,89,81,345690.091,215866.536
,,성산면,87,85,335470.066,237241.670
,,영산면,88,81,338848.306,217855.602
,,유어면,86,82,328155.218,223741.587
,,이방면,85,84,325933.090,231369.560
,,장마면,87,81,333846.276,218281.251
,,창녕읍,87,83,336268.277,227480.153
,창원시마산합포구,,89,76,342716.962,189756.864
,,가포동,89,75,343146.142,186733.019
,,교방동,89,76,342538.472,191692.002
,,구산면,89,74,344039.042,181212.349
,,문화동,89,76,341855.726,188390.530
,,산호동,89,76,344333.967,191916.318
,,오동동,89,76,343673.980,191092.072
,,완월동,89,76,342372.970,190045.791
,,월영동,89,76,341826.376,187793.986
,,자산동,89,76,342481.720,190714.765
,,중앙동,89,76,342382.485,189442.938
,,진동면,88,74,335607.894,180581.354
,,진북면,87,74,333700.748,180585.515
,,진전면,86,74,329305.658,179125.402
,,합포동,89,76,343718.249,191332.142
,,현동,89,75,343652.136,183332.546
,창원시마산회원구,,89,76,343753.278,192443.389
,,구암1동,89,77,344960.993,195620.427
,,구암2동,89,77,345404.305,195586.110
,,내서읍,88,77,337146.476,195212.981
,,봉암동,89,76,345831.334,192106.289
,,석전동,89,77,343158.298,193460.934
,,양덕1동,89,77,344325.554,193715.320
,,양덕2동,89,77,344122.833,193367.026
,,합성1동,89,77,344105.653,194811.348
,,합성2동,89,77,344308.550,194684.569
,,회성동,89,77,342086.860,193764.918
,,회원1동,89,76,343260.913,192139.315
,,회원2동,89,76,342803.670,192202.948
,창원시성산구,,91,76,355017.272,190126.554
,,가음정동,91,76,354775.611,191760.137
,,반송동,91,77,351902.706,194242.541
,,사파동,91,76,355509.729,192072.811
,,상남동,91,76,353551.088,192086.561
,,성주동,91,76,354312.269,189155.144
,,용지동,91,77,353232.814,194296.577
,,웅남동,90,76,348102.783,190779.543
,,중앙동,91,77,352311.192,192601.753
,창원시의창구,,90,77,349196.913,196202.086
,,대산면,91,79,355202.610,205007.922
,,동읍,91,78,352994.640,199675.483
,,명곡동,90,77,349205.003,196151.584
,,봉림동,91,77,351675.551,196017.012
,,북면,89,79,346014.355,206558.696
,,의창동,90,77,347616.231,197077.773
,,팔룡동,90,77,346656.941,196583.170
,창원시진해구,,91,75,355792.098,182889.197
,,경화동,91,75,353633.398,185216.241
,,덕산동,91,75,355194.989,184020.722
,,병암동,91,75,353880.525,185289.909
,,석동,91,75,354827.717,185712.520
,,여좌동,91,75,351208.617,185640.788
,,웅동1동,93,75,362425.241,182210.153
,,웅동2동,93,74,365405.210,179531.770
,,웅천동,92,74,359439.779,180541.438
,,이동,91,75,354834.327,184680.026
,,자은동,91,75,355342.083,184438.998
,,충무동,91,75,351225.490,184752.151
,,태백동,91,75,352772.000,185150.934
,,풍호동,91,75,355531.157,183388.526
,통영시,,87,68,331191.295,151227.226
,,광도면,86,69,328736.339,156219.252
,,도산면,85,69,324612.603,156553.134
,,도천동,86,68,329435.870,149278.166
,,명정동,86,68,329991.057,149901.288
,,무전동,87,68,331128.373,151558.324
,,미수동,86,68,328056.062,148118.039
,,봉평동,86,68,329531.098,148797.393
,,북신동,87,68,330492.699,151515.050
,,사량면,83,68,311704.417,149985.628
,,산양읍,86,67,327851.938,145527.036
,,욕지면,84,63,315973.878,126826.668
,,용남면,87,68,332021.717,152714.165
,,정량동,87,68,330949.041,149967.298
,,중앙동,87,68,330647.511,150349.871
,,한산면,88,66,338161.954,141647.045
,하동군,,74,73,268652.132,174173.324
,,고전면,76,72,274714.939,169214.478
,,금남면,76,70,278588.229,161295.267
,,금성면,75,70,272295.461,162716.939
,,북천면,77,74,281518.204,179535.526
,,악양면,74,75,264714.450,184695.199
,,양보면,76,72,277289.245,172027.636
,,옥종면,77,75,280239.500,187103.499
,,적량면,75,73,270976.966,175952.503
,,진교면,77,72,282343.008,170203.148
,,청암면,75,74,273018.604,184057.239
,,하동읍,74,73,268099.805,174703.606
,,화개면,72,75,257087.536,187530.408
,,횡천면,75,73,274331.456,178930.945
,함안군,,86,77,328107.147,197588.140
,,가야읍,86,77,328265.280,197562.021
,,군북면,85,77,322529.029,196312.577
,,대산면,86,79,330257.631,206243.733
,,법수면,85,78,323390.888,202299.857
,,산인면,86,77,329713.209,198372.804
,,여항면,86,76,330754.906,190713.459
,,칠북면,88,79,338459.199,205969.505
,,칠서면,87,79,336338.464,204473.707
,,칠원읍,88,78,338037.078,202106.853
,,함안면,86,77,329721.898,194240.735
,함양군,,74,82,265911.995,224445.836
,,마천면,73,80,260359.560,210695.161
,,백전면,72,83,257758.811,227849.098
,,병곡면,73,83,261993.377,225302.192
,,서상면,73,86,262215.357,242494.979
,,서하면,73,85,263103.424,238534.313
,,수동면,75,82,271579.106,224673.891
,,안의면,75,85,273616.863,236508.011
,,유림면,75,81,272045.429,218468.089
,,지곡면,74,83,270314.388,229550.533
,,함양읍,74,82,266037.671,224352.443
,,휴천면,74,82,268209.360,220044.000
,합천군,,81,84,305812.435,229949.126
,,가야면,81,88,303176.833,251678.905
,,가회면,79,81,293989.415,215225.901
,,대병면,79,83,292158.057,224761.917
,,대양면,82,83,306674.403,224405.668
,,덕곡면,85,85,323285.540,235540.809
,,묘산면,80,86,300948.666,240081.896
,,봉산면,79,85,294511.415,236414.313
,,삼가면,81,80,302017.143,213005.202
,,쌍백면,81,81,304134.210,216050.975
,,쌍책면,83,84,316354.635,231102.593
,,야로면,81,87,305809.287,245326.757
,,용주면,81,83,301100.155,227015.194
,,율곡면,82,84,310543.379,230640.138
,,적중면,83,83,316079.062,227959.820
,,청덕면,84,84,319971.450,229318.570
,,초계면,83,83,314852.257,229318.288
,,합천읍,81,84,305108.219,229859.444
경상북도,,,89,91,344648.061,266677.210
,경산시,,91,90,357486.724,259401.785
,,남부동,91,89,357325.382,258135.581
,,남산면,93,89,366243.669,256039.010
,,남천면,91,88,356303.528,252895.846
,,동부동,92,89,358673.190,258793.604
,,북부동,92,90,357952.528,260319.737
,,서부1동,91,89,356286.681,258882.224
,,서부2동,91,90,356100.755,260425.035
,,압량읍,92,90,359135.436,261455.338
,,와촌면,93,92,365848.242,273015.358
,,용성면,94,89,369724.023,256091.083
,,자인면,93,89,364850.618,259070.789
,,중방동,91,90,356826.238,259614.547
,,중앙동,91,89,357424.293,258845.016
,,진량읍,93,91,364172.495,264956.397
,,하양읍,93,91,364350.572,269305.614
,경주시,,100,91,401114.327,263736.555
,,감포읍,105,90,426269.370,258925.003
,,강동면,101,93,405158.554,278439.477
,,건천읍,98,90,390076.697,262808.616
,,내남면,100,88,399154.965,252178.085
,,동천동,100,90,400934.244,263572.375
,,문무대왕면,104,89,421027.002,256984.525
,,보덕동,101,90,406845.220,261486.830
,,불국동,101,89,408175.787,254889.481
,,산내면,97,88,385310.270,252452.194
,,서면,97,91,385477.693,267307.284
,,선도동,99,90,397893.303,260315.444
,,성건동,100,90,399557.332,263107.519
,,안강읍,100,93,400993.912,278616.650
,,양남면,104,87,422902.981,244445.226
,,외동읍,102,88,410550.210,248385.419
,,용강동,100,91,400953.357,264620.610
,,월성동,100,90,400711.875,261552.855
,,중부동,100,90,399481.127,262121.553
,,천북면,101,91,405206.616,268174.933
,,현곡면,100,91,399071.778,264819.546
,,황남동,100,90,399887.670,261391.078
,,황성동,100,91,400538.660,264129.396
,,황오동,100,90,400251.574,262047.968
,고령군,,83,87,314388.282,247741.616
,,개진면,85,87,322321.957,245872.276
,,다산면,86,89,331553.335,259055.699
,,대가야읍,83,87,314638.123,248583.367
,,덕곡면,82,88,311613.368,253628.453
,,성산면,85,88,323133.470,250514.696
,,쌍림면,83,86,312556.895,242591.850
,,우곡면,84,86,321623.493,242497.384
,,운수면,84,88,316820.560,252555.715
,구미시,,84,96,321185.053,291513.073
,,고아읍,84,97,321597.304,295603.047
,,공단동,85,95,324805.989,289554.572
,,광평동,85,95,323142.988,289896.727
,,도개면,84,100,319667.361,311467.790
,,도량동,84,96,320064.621,293829.429
,,무을면,82,99,307745.768,307014.346
,,비산동,85,96,324446.946,292020.337
,,산동읍,86,97,329168.382,297202.895
,,상모사곡동,84,95,322416.279,289330.967
,,선산읍,83,98,316895.853,305148.803
,,선주원남동,84,96,320515.173,292037.528
,,송정동,84,96,321442.934,291389.000
,,신평1동,85,96,322505.508,291683.739
,,신평2동,85,96,323088.173,291929.308
,,양포동,86,96,328455.101,293540.259
,,옥성면,83,100,315000.640,310999.471
,,원평동,84,96,320634.013,292435.655
,,인동동,86,95,328055.388,290221.766
,,임오동,85,95,323456.356,288182.268
,,장천면,87,96,334740.124,292412.461
,,지산동,84,96,321269.178,293748.597
,,진미동,86,95,327876.928,290106.006
,,해평면,85,97,325286.158,300475.097
,,형곡1동,84,96,320283.112,290884.022
,,형곡2동,84,95,320396.885,290031.866
,군위군,,88,99,341519.470,305521.204
,,군위읍,88,98,341160.148,305173.728
,,부계면,90,95,350004.506,289889.630
,,산성면,90,96,352730.497,292405.152
,,삼국유사면,92,96,361224.699,292320.234
,,소보면,86,99,332738.047,306705.005
,,우보면,90,98,349608.676,300331.980
,,의흥면,91,97,354446.993,298289.025
,,효령면,88,97,342808.372,295982.371
,김천시,,80,96,300362.323,293508.154
,,감문면,81,98,306342.885,301835.855
,,감천면,80,94,301526.278,285326.029
,,개령면,81,97,306861.601,296679.094
,,구성면,79,94,294560.419,281526.765
,,남면,82,95,307236.774,290044.197
,,농소면,81,95,305692.182,289814.883
,,대곡동,80,96,298189.786,291782.723
,,대덕면,78,91,287574.211,268734.150
,,대신동,80,96,300734.454,292984.017
,,대항면,79,96,292148.759,291712.214
,,봉산면,79,96,295553.592,293637.511
,,부항면,77,93,286256.053,276749.914
,,아포읍,83,97,312924.738,295881.806
,,양금동,80,95,301330.176,290580.989
,,어모면,80,97,300768.324,298036.051
,,율곡동,81,96,306313.249,292199.033
,,자산동,80,96,301468.063,291895.134
,,조마면,80,94,299185.337,281850.219
,,증산면,79,91,293585.536,267032.791
,,지례면,79,93,292716.496,276216.242
,,지좌동,81,96,303170.837,291303.813
,,평화남산동,80,96,299813.560,292213.595
,문경시,,81,106,306344.618,343162.062
,,가은읍,79,107,295108.331,349259.815
,,농암면,78,106,289938.643,344548.535
,,동로면,83,110,317530.921,364046.918
,,마성면,80,108,299927.979,354863.842
,,문경읍,80,109,299009.787,359807.568
,,산북면,82,107,312740.443,350952.538
,,산양면,82,106,312746.491,346035.048
,,영순면,82,106,310751.497,342721.164
,,점촌1동,81,106,307308.455,344515.208
,,점촌2동,81,106,307167.310,343570.295
,,점촌3동,82,106,308078.008,345003.654
,,점촌4동,81,107,304794.971,348986.660
,,점촌5동,81,106,306418.934,343668.008
,,호계면,82,107,307986.926,348141.864
,봉화군,,90,113,354585.627,377936.246
,,명호면,93,112,369596.778,374413.968
,,물야면,90,115,354700.491,387046.402
,,법전면,93,113,367413.186,380135.774
,,봉성면,92,113,362217.537,377274.746
,,봉화읍,91,113,355220.716,377356.263
,,상운면,91,111,356716.489,371389.022
,,석포면,96,116,383865.410,395789.887
,,소천면,95,114,378600.845,383357.137
,,재산면,95,111,375197.763,369767.558
,,춘양면,94,114,370743.031,382906.367
,상주시,,81,102,304094.885,323637.528
,,계림동,81,102,304549.625,324883.939
,,공검면,81,104,303918.295,334875.788
,,공성면,80,99,298274.441,309418.779
,,낙동면,82,101,312142.949,319755.319
,,남원동,81,102,303508.999,324137.682
,,내서면,79,102,295836.807,323690.965
,,동문동,81,102,304987.211,324366.950
,,동성동,81,102,305047.087,324134.902
,,모동면,77,100,286280.230,313362.058
,,모서면,77,100,286317.692,315848.122
,,북문동,81,102,303958.185,325643.899
,,사벌국면,82,103,308461.416,329845.300
,,신흥동,81,102,304185.325,322830.230
,,외남면,80,101,297911.432,317631.390
,,외서면,80,103,299437.842,331174.266
,,은척면,79,105,296096.145,336954.817
,,이안면,80,106,302660.604,342327.489
,,중동면,83,102,314163.280,325479.399
,,청리면,80,100,301635.419,315583.237
,,함창읍,81,105,305706.678,341328.350
,,화남면,76,103,281309.407,327542.965
,,화동면,77,101,285729.197,321068.660
,,화북면,77,105,282238.175,340319.520
,,화서면,77,103,285427.115,327265.962
,성주군,,83,91,315928.968,269206.624
,,가천면,81,91,305430.223,265205.170
,,금수면,81,91,306252.131,269126.505
,,대가면,82,91,311043.121,268158.228
,,벽진면,82,92,309882.740,272379.920
,,선남면,85,91,322173.598,267251.697
,,성주읍,83,91,316503.267,269187.669
,,수륜면,82,89,307866.503,259527.928
,,용암면,84,90,320919.201,260066.449
,,월항면,84,92,318846.319,272171.805
,,초전면,83,93,314090.516,275327.935
,안동시,,91,106,354946.231,341882.201
,,강남동,91,105,354112.517,340077.655
,,길안면,94,103,369976.827,329682.303
,,남선면,91,105,358659.161,337258.079
,,남후면,90,105,351509.785,336851.151
,,녹전면,91,110,358557.592,361315.730
,,도산면,92,110,363885.435,361315.804
,,명륜동,91,106,355411.523,343435.637
,,북후면,90,108,352289.204,354792.858
,,서구동,90,106,353889.672,341410.242
,,서후면,90,107,348987.837,347169.238
,,송하동,90,106,351979.456,342063.439
,,안기동,90,106,353584.179,343475.025
,,예안면,93,108,368692.418,352455.203
,,옥동,90,106,352486.685,341078.770
,,와룡면,91,107,358173.553,347272.156
,,용상동,91,105,356779.169,340884.997
,,일직면,90,104,348878.928,331441.435
,,임동면,94,106,371800.462,342254.783
,,임하면,92,105,364126.541,337211.047
,,중구동,91,106,354977.344,341701.425
,,태화동,90,106,353555.703,341220.485
,,평화동,90,106,353490.184,341937.869
,,풍산읍,88,106,340837.045,342940.802
,,풍천면,87,105,335013.551,340191.681
,영덕군,,102,103,412373.459,326073.391
,,강구면,102,102,413652.009,320199.642
,,남정면,102,100,413307.849,311769.902
,,달산면,101,102,406784.194,324171.408
,,병곡면,103,107,415855.965,346965.637
,,영덕읍,102,103,412996.479,325470.435
,,영해면,103,105,415722.205,339758.816
,,지품면,100,103,404735.289,329606.183
,,창수면,102,106,410433.390,340593.150
,,축산면,103,105,416440.615,336607.957
,영양군,,97,108,388995.652,353534.489
,,석보면,98,106,390365.388,341446.899
,,수비면,99,110,396818.394,364592.230
,,영양읍,97,108,389162.600,353525.520
,,일월면,98,109,390376.229,357471.179
,,입암면,97,106,387207.875,345281.281
,,청기면,96,108,384530.023,352771.374
,영주시,,89,111,345074.690,368074.027
